system:index,priority_ranking,watershed_threshold,.geo
2_027c000000000000187b,1,0.02,"{""type"":""Polygon"",""coordinates"":[[[-89.96890711617493,44.53955375338268],[-89.966595425381,44.53958759459933],[-89.96664527232991,44.53994258468484],[-89.9666444890212,44.5399514947402],[-89.96664413297181,44.53995594977761],[-89.96664327845319,44.53996485980969],[-89.96664292240378,44.53996931484583],[-89.96664213909503,44.53997822489609],[-89.96663544536511,44.539982390657805],[-89.96662839558448,44.53999093959573],[-89.96662177306209,44.53999510537625],[-89.96661515053854,44.53999927115602],[-89.96660810075417,44.540007891946644],[-89.96660147822826,44.54001205772448],[-89.96659521175108,44.540011768470045],[-89.96658858922297,44.540015934246796],[-89.96581488490857,44.54024888152006],[-89.96586651315673,44.54409572926791],[-89.96799111542303,44.54419183192742],[-89.96828327817977,44.54204388959299],[-89.96828406145494,44.54203497992367],[-89.96828448869594,44.54203052509824],[-89.96828527197108,44.54202168728032],[-89.96829189420578,44.54201752158356],[-89.96829267748078,44.54200861190917],[-89.96829937092099,44.54200444623052],[-89.96851840242546,44.5418000097518],[-89.96852502461984,44.54179584402187],[-89.9685320740513,44.54178722344171],[-89.96854496240243,44.54178334684709],[-89.9685515845922,44.54177918111413],[-89.96855785074922,44.541779470250695],[-89.96857073909169,44.541775593652524],[-89.968577361277,44.541771427917396],[-89.96858989358157,44.54177200618745],[-89.96859615973231,44.541772295321955],[-89.96860862082451,44.541772873570444],[-89.96910848529242,44.541795427941544],[-89.96912101742315,44.54179600615319],[-89.96913347834452,44.54179658434427],[-89.96913974440629,44.54179687344888],[-89.96915184929549,44.541801906507914],[-89.969157688123,44.54180657860761],[-89.96916395418083,44.54180686771085],[-89.96917605906235,44.54181190076625],[-89.96918189788619,44.54181664471799],[-89.96918738068337,44.54182584353679],[-89.96919321950547,44.5418305156323],[-89.9691990583267,44.54183525958129],[-89.96919827507024,44.54184416929483],[-89.96920411389068,44.54184891324219],[-89.96920333063434,44.541857822953176],[-89.9692029034036,44.54186220594428],[-89.96920838619776,44.54187140475315],[-89.96920325942922,44.54192924595306],[-89.96970745958927,44.54190293801931],[-89.9697531014452,44.541391489591454],[-89.9697539558944,44.5413825798069],[-89.9697610050996,44.541373959075074],[-89.96988632408632,44.541093900680714],[-89.96988717853255,44.54108499083865],[-89.96989380049017,44.54108082496602],[-89.9698945837324,44.54107191510271],[-89.96990120568874,44.54106774922848],[-89.96990789884775,44.54106358337221],[-89.96991452080181,44.54105941749647],[-89.96992740868757,44.54105554068604],[-89.96993410184199,44.54105137482714],[-89.96994072379151,44.541047208948804],[-89.97009544923198,44.541000615222295],[-89.97040076846913,44.53968830706405],[-89.96890711617493,44.53955375338268]]]}"
2_027c000000000000187c,1,0.02,"{""type"":""Polygon"",""coordinates"":[[[-89.95381010480587,44.53958452017213],[-89.9537975676654,44.53958394025721],[-89.95379172649629,44.539579195295616],[-89.9537796167526,44.539574232232255],[-89.95377377558074,44.53956948726876],[-89.95376793440799,44.539564742304485],[-89.95376209323436,44.53955999733943],[-89.95375660822904,44.53955079733868],[-89.95375076705368,44.539546124229375],[-89.95374535328061,44.539536924254115],[-89.95369050316813,44.53937816807724],[-89.95306014864418,44.53941211602326],[-89.95304761125841,44.53941153602409],[-89.95304141379917,44.53941124605318],[-89.95302887640729,44.53941066605195],[-89.95302303512103,44.53940592103364],[-89.95301056895836,44.53940534105955],[-89.95300465643408,44.53940066786851],[-89.952992617677,44.5393956328743],[-89.9529863489736,44.5393953428711],[-89.95298086385726,44.539386142800964],[-89.95296882509271,44.53938117966069],[-89.952962912562,44.53937643460711],[-89.95296333997388,44.53937197958693],[-89.95295785485426,44.539362779511116],[-89.95295201355718,44.539358034484344],[-89.9529528683812,44.539349196298204],[-89.95295365196986,44.5393402862231],[-89.95295400814653,44.539335831170305],[-89.95300579619787,44.53875767896842],[-89.95179292588794,44.538640188718595],[-89.95164147468604,44.53928074456518],[-89.95164069107055,44.53928965464251],[-89.95163363853044,44.539298274640245],[-89.95163328234152,44.53930272969245],[-89.95162658598903,44.53930689463596],[-89.95161953344632,44.53931551462965],[-89.95161290832924,44.53931967960129],[-89.95160628321105,44.53932384457218],[-89.9515996580917,44.53932800954232],[-89.95159296173333,44.53933217448161],[-89.95158633661168,44.53933633945023],[-89.95157344255442,44.53934021433717],[-89.95156717361894,44.539339924255906],[-89.95155427955524,44.5393437991404],[-89.95154808185457,44.53934350908821],[-89.95153554397427,44.53934292892259],[-89.9511356831758,44.53932479461935],[-89.95108944922461,44.53984064113063],[-89.95149045031414,44.539916908359906],[-89.9523840500186,44.539885953378366],[-89.95239658762138,44.539886533444395],[-89.9524090539837,44.53988711347946],[-89.95241532278153,44.53988740351128],[-89.95242778913777,44.539887983544304],[-89.95243363051473,44.53989272854423],[-89.95244574068363,44.539897691716284],[-89.95245158205786,44.539902436714314],[-89.95245742343118,44.53990718171158],[-89.95246953359258,44.53991221673675],[-89.95247537496319,44.53991688987494],[-89.95248121633288,44.539921634869536],[-89.95248043273456,44.539930544830966],[-89.95254625493793,44.54003620198261],[-89.95304611532006,44.540058899093246],[-89.9533386057743,44.539875711128076],[-89.95334523059313,44.53987154610588],[-89.95335185541082,44.53986738108292],[-89.95336439269707,44.539867961043186],[-89.95337101751143,44.5398637960188],[-89.95338391096409,44.53985992097261],[-89.95339017960248,44.53986013909395],[-89.95340264564169,44.53986071902115],[-89.95340891427702,44.53986100899871],[-89.95377128239737,44.5398774673324],[-89.95403050136692,44.53971503027996],[-89.95403605756637,44.53965280389635],[-89.95381010480587,44.53958452017213]]]}"
2_027c000000000000187d,1,0.02,"{""type"":""Polygon"",""coordinates"":[[[-89.95099983071361,44.5385997549693],[-89.9495877772211,44.53853569084736],[-89.94957523869975,44.53853511045712],[-89.94956896943755,44.538534820261475],[-89.94600750662038,44.53795343352606],[-89.94599339946656,44.539091390641694],[-89.94649947255185,44.539114407118156],[-89.94651194083163,44.53911498780501],[-89.94651821059364,44.539115278164545],[-89.94653032263099,44.53912024204439],[-89.94654279090072,44.53912082272782],[-89.9465486331743,44.53912556810538],[-89.94656074520204,44.5391306038393],[-89.94656658747287,44.53913527735661],[-89.94657242974282,44.539140022731516],[-89.94657834325906,44.53914476813883],[-89.9465837580442,44.53915396852937],[-89.94683547346266,44.53949577067078],[-89.94776658528635,44.53967648970156],[-89.94846029129006,44.53963649167826],[-89.94847275893234,44.539637072145126],[-89.94847902837378,44.53963736239405],[-89.94849149600998,44.53963794285887],[-89.94849776544835,44.539638233106764],[-89.9485098768605,44.53964326857956],[-89.9485160750523,44.53964355879441],[-89.94852818645866,44.53964852240711],[-89.94853402842978,44.5396532676301],[-89.9485398704,44.53965801285231],[-89.94854571236932,44.53966275807374],[-89.94855162558129,44.539667431468835],[-89.94855746754882,44.53967217668872],[-89.94856330951548,44.53967692190783],[-89.94856252583708,44.539685831888576],[-89.94871541406569,44.54000976109993],[-89.9495592093341,44.54011504670717],[-89.94956505114814,44.54011979183043],[-89.94957751843121,44.54012037217103],[-89.94958962950233,44.54012533562109],[-89.94959547131172,44.54013008074176],[-89.95053905433053,44.540592600872046],[-89.95091391642768,44.54060964822582],[-89.95099983071361,44.5385997549693]]]}"
2_027c0000000000001880,1,0.02,"{""type"":""Polygon"",""coordinates"":[[[-89.96905244668044,44.539261187142515],[-89.96871436192927,44.539183416598156],[-89.9687019008715,44.53918283832947],[-89.96869599076838,44.53917809406761],[-89.96869015187046,44.53917334982441],[-89.9686780468353,44.539168316434825],[-89.96867220793463,44.53916364404806],[-89.96866636903306,44.5391588998022],[-89.96866053013062,44.539154155555565],[-89.96865469122726,44.53914941130815],[-89.96864885232301,44.539144667059965],[-89.96864963559071,44.53913582869593],[-89.96864372547954,44.53913108442663],[-89.9686445799535,44.53912217422118],[-89.96864493598432,44.539117719098336],[-89.96864571925208,44.539108808870864],[-89.96868388573509,44.538681906561095],[-89.96588495688646,44.53862225496941],[-89.96600152959809,44.53900256670223],[-89.96634583361106,44.53908070666612],[-89.96635210012904,44.539080995939905],[-89.96636420589952,44.539085957726236],[-89.96637004515215,44.53909070209679],[-89.96638215091694,44.53909573573863],[-89.96638799016684,44.53910048010728],[-89.96639390062619,44.53910522449604],[-89.96639973987428,44.53910989700472],[-89.96640557912148,44.53911464137105],[-89.96664562837931,44.53944698354219],[-89.96909438664046,44.53942381322835],[-89.96905244668044,44.539261187142515]]]}"
2_027c0000000000001883,1,0.02,"{""type"":""Polygon"",""coordinates"":[[[-89.94258636988381,44.53797670619446],[-89.94258052700671,44.537971960498695],[-89.94257468412873,44.537967214802144],[-89.94256884124985,44.537962469104826],[-89.94256962505074,44.537953558838424],[-89.94256378217108,44.537948884999636],[-89.94256456597206,44.5379399747307],[-89.94256499349986,44.53793551961345],[-89.94256577730081,44.53792660934196],[-89.94264230469878,44.53707279697189],[-89.93798767912058,44.53699966114688],[-89.93783531823816,44.53764913127743],[-89.93783489065767,44.53765358640396],[-89.93782783557869,44.53766220585015],[-89.93782747926153,44.53766666101406],[-89.93782042418118,44.53767528045738],[-89.93781379668029,44.53767937291453],[-89.93780709791479,44.53768353719284],[-89.93780011409417,44.53769215667048],[-89.93779341532627,44.53769632094685],[-89.93778678782071,44.537700485261155],[-89.9377805166316,44.53770019441453],[-89.93776761793261,44.53770406788043],[-89.93776099042259,44.53770823219254],[-89.93774851929848,44.537707722395474],[-89.93774224810312,44.5377074315468],[-89.93691779078051,44.5377368746834],[-89.93655390935066,44.54067186739118],[-89.93867144279751,44.54070564270648],[-89.93870001879435,44.53926909197587],[-89.93870080267426,44.53926025384262],[-89.93870158655416,44.53925134384955],[-89.93870821390173,44.53924717961997],[-89.93870899778148,44.53923826962435],[-89.93871569638956,44.539234105431284],[-89.93871605269847,44.53922965041337],[-89.93872310761415,44.53922103120037],[-89.93872973495802,44.539216866966854],[-89.93873643356247,44.53921270277067],[-89.93874306090403,44.53920853853563],[-89.93875595927518,44.53920466508414],[-89.93876258661336,44.539200500847265],[-89.93876885764199,44.539200791630876],[-89.93878175600449,44.539196918175826],[-89.93878802702997,44.53919720895841],[-89.93880049781626,44.53919779048449],[-89.94356838811966,44.5391286664737],[-89.94359190152632,44.53886625057479],[-89.94258636988381,44.53797670619446]]]}"
2_027c0000000000001884,1,0.02,"{""type"":""Polygon"",""coordinates"":[[[-89.96154302936866,44.53778716296648],[-89.96112083863203,44.53829938257919],[-89.96111421515728,44.538303548191216],[-89.96110716436033,44.53831216895442],[-89.96110046966304,44.53831633454034],[-89.96025650111304,44.53884521621837],[-89.9600518092304,44.539099380825135],[-89.9600251721409,44.539397367452224],[-89.9601644824897,44.53945274655736],[-89.96017032268753,44.539457491206846],[-89.9601824304119,44.53946252546469],[-89.96018834182888,44.539467270137024],[-89.96019418202309,44.53947194292597],[-89.9602000222164,44.53947668757201],[-89.9602054350777,44.539485887254344],[-89.9602113464911,44.53949063192312],[-89.96021049182899,44.53949947013735],[-89.96021633201981,44.539504214779775],[-89.96021554857963,44.53951312487399],[-89.96021476513943,44.53952203496651],[-89.96020920983577,44.53958426182653],[-89.96136448199839,44.53957409402934],[-89.96178111497417,44.539124114982506],[-89.96178816564709,44.539115494326964],[-89.9617947890053,44.53911132874805],[-89.96180141236238,44.53910716316837],[-89.96180810693717,44.53910299761168],[-89.96182099755131,44.53909912155216],[-89.96182762090385,44.539094955969894],[-89.96184015541736,44.539095535011526],[-89.96238903489268,44.53899087489488],[-89.96257427192855,44.537900828126446],[-89.96154302936866,44.53778716296648]]]}"
2_027c0000000000001885,1,0.02,"{""type"":""Polygon"",""coordinates"":[[[-89.94581007724337,44.537846268577795],[-89.94541542918853,44.5377702685875],[-89.94462191709911,44.53794407730132],[-89.9446090206999,44.53794802337862],[-89.94460275062579,44.53794773290734],[-89.94459028172537,44.5379471519982],[-89.94458401164819,44.53794686152589],[-89.94407791328902,44.53792383601275],[-89.94407171437992,44.53792361740721],[-89.94405917405501,44.53792303640513],[-89.9440529751429,44.53792274593836],[-89.94404086232322,44.5379177098097],[-89.94403501966767,44.537912964182155],[-89.9440229068423,44.53790799991078],[-89.9440166366724,44.53790770940714],[-89.94401122152482,44.53789850865111],[-89.94400537886474,44.537893763020115],[-89.9439994649518,44.53788901735353],[-89.94399362228994,44.53788434358123],[-89.94398820713911,44.53787514281954],[-89.94398856339906,44.537870687655925],[-89.94398314824753,44.537861486891316],[-89.94398357575952,44.537857103621555],[-89.94395457618533,44.53706094231379],[-89.94395493244558,44.53705648707298],[-89.94395571621814,44.537047576624936],[-89.94395614373043,44.53704319327925],[-89.94396319768265,44.537034573340925],[-89.94396355394282,44.53703011809758],[-89.94397060789366,44.537021498156406],[-89.94397730558318,44.537017333458216],[-89.9439839320195,44.53701316872444],[-89.9439909859666,44.53700454877889],[-89.94399761240058,44.53700038404318],[-89.9440042388334,44.53699621930673],[-89.94401677917627,44.53699680032618],[-89.94402340560578,44.53699263558829],[-89.94403003203415,44.53698847084965],[-89.94404257236859,44.536989051866364],[-89.94405504144704,44.53698963284692],[-89.9440613116107,44.53698992335407],[-89.94456741018891,44.53701287753222],[-89.94457695781014,44.53690616754744],[-89.94435536688387,44.53678892534709],[-89.94286896456003,44.53678388230158],[-89.94276806866647,44.53790903292718],[-89.94377366679878,44.538798648888644],[-89.94377950949414,44.538803322581145],[-89.94378535218861,44.53880806813174],[-89.94378456841258,44.53881697824432],[-89.9437904111063,44.538821723793276],[-89.94378998359215,44.53882617883103],[-89.9437954700233,44.5388353075918],[-89.94379504250922,44.53883976262827],[-89.94379425873338,44.53884867273491],[-89.94376796660731,44.539142202083305],[-89.94474332829125,44.539249026723574],[-89.945029825831,44.539132538528406],[-89.94503645208552,44.53912837392151],[-89.94504307833888,44.53912420931386],[-89.94505561834212,44.539124718335046],[-89.94506224459218,44.53912062558433],[-89.94507478458914,44.53912113460346],[-89.94508725333208,44.53912171544544],[-89.94578706393698,44.539153522575155],[-89.94581007724337,44.537846268577795]]]}"
2_027c0000000000001889,1,0.02,"{""type"":""Polygon"",""coordinates"":[[[-89.96434241797189,44.539807159018686],[-89.96433700569514,44.53979795959463],[-89.964337361766,44.53979350454945],[-89.96433778905103,44.53978904952603],[-89.96433857240692,44.539780211313115],[-89.96441220778777,44.53783228396648],[-89.96349973151413,44.537723990743416],[-89.96348719754367,44.53772341186666],[-89.96348100177268,44.537723122450444],[-89.96346889509083,44.537718088354836],[-89.96346305539585,44.537713343697696],[-89.96345094870833,44.53770838145969],[-89.9634451090106,44.53770363680065],[-89.96276086119364,44.53721720545926],[-89.96277439244089,44.53804835031471],[-89.96277360905302,44.53805726070304],[-89.96277318175055,44.538061715885014],[-89.96247827068537,44.53911550676752],[-89.96273735954236,44.5404980545963],[-89.96438073117227,44.54057244532897],[-89.9645059253405,44.54015392014338],[-89.96434241797189,44.539807159018686]]]}"
2_027c000000000000188c,1,0.02,"{""type"":""Polygon"",""coordinates"":[[[-89.95343569843462,44.53626780433782],[-89.94605716661046,44.53620980949419],[-89.94600821910275,44.53780612029387],[-89.94960672747855,44.53839363317947],[-89.95341219106326,44.538633241326515],[-89.95343569843462,44.53626780433782]]]}"
2_027c000000000000188d,1,0.02,"{""type"":""Polygon"",""coordinates"":[[[-89.9694623739971,44.53698908659864],[-89.96551330333715,44.53695332897588],[-89.96468331865172,44.53704527469666],[-89.96466145609213,44.537289884091614],[-89.96498120368453,44.53736234640298],[-89.96499330988836,44.53736738037687],[-89.96499950541472,44.537367669713426],[-89.96500541608836,44.53737241434894],[-89.96501745107165,44.537377448297455],[-89.96502336174251,44.537382121069996],[-89.96502920119958,44.53738686568109],[-89.96503504065578,44.5373916102914],[-89.96504088011108,44.53739635490094],[-89.96504636350122,44.53740548292322],[-89.96504593622409,44.53740993817563],[-89.96505177567771,44.53741468278275],[-89.96505099233643,44.53742359330713],[-89.9650506362722,44.53742804857954],[-89.96504978171804,44.53743695907966],[-89.96501446012941,44.53783268497758],[-89.96545960946239,44.53811630826908],[-89.96546509279257,44.53812550799123],[-89.9654709321823,44.53813018064478],[-89.96547677157113,44.53813492515746],[-89.96548261095907,44.53813966966936],[-89.96548809428596,44.53814886938584],[-89.96548766701376,44.538153324569315],[-89.96549315033992,44.538162452423016],[-89.96549272306778,44.53816690760523],[-89.96549193973551,44.53817581798982],[-89.965471715515,44.538402600991304],[-89.96607259818771,44.53848786200516],[-89.9688027997199,44.53854440054642],[-89.96898665283055,44.53753912845416],[-89.96898743609134,44.537530217924584],[-89.9689882193521,44.53752137925415],[-89.96899491267074,44.53751721313626],[-89.96900189081018,44.53750859172162],[-89.96900231804317,44.537504136463724],[-89.96900894015384,44.53749997032422],[-89.96902225557722,44.53749163806222],[-89.96951399732751,44.537183485715175],[-89.9694623739971,44.53698908659864]]]}"
2_027c0000000000001890,1,0.02,"{""type"":""Polygon"",""coordinates"":[[[-89.95363643655188,44.53626795758407],[-89.95361713211574,44.538655960072326],[-89.9540364849663,44.5387374734468],[-89.95404268226466,44.53873776336797],[-89.95405479192523,44.53874272649189],[-89.95406063305425,44.53874747152462],[-89.95407274270917,44.53875250650457],[-89.95407901123491,44.53875279645222],[-89.95408442496088,44.538761996565434],[-89.9540903373186,44.53876666976432],[-89.95409617844223,44.538771414792805],[-89.9542548144712,44.538961688390444],[-89.95520455115417,44.53900474754743],[-89.95521701660329,44.539005327287526],[-89.95522328494191,44.53900561717097],[-89.95523539422949,44.539010580141756],[-89.955241591334,44.539010869996346],[-89.95524743228216,44.53901561494146],[-89.95544730614283,44.53909610245754],[-89.95545314705964,44.53910084738356],[-89.95545898797556,44.53910559230879],[-89.95546482889061,44.53911033723325],[-89.95547066980475,44.539115010298545],[-89.95547651071801,44.53911975522145],[-89.95548242286101,44.539124500171255],[-89.95548783638874,44.53913370014535],[-89.95549367729937,44.5391384450655],[-89.95549332114632,44.539142828286685],[-89.95555343973638,44.53938221116853],[-89.95597832732001,44.539401489380054],[-89.95599079251745,44.53940206903104],[-89.95599706072952,44.53940235886969],[-89.95600952592089,44.53940293851862],[-89.95601543798166,44.539407611554346],[-89.95602747578934,44.53941264622949],[-89.95603374399539,44.53941293606608],[-89.95603958482283,44.53941768093017],[-89.95604542564938,44.53942242579348],[-89.95605133770461,44.539427170683346],[-89.95605675115199,44.53943629871335],[-89.95606259197592,44.539441043573895],[-89.95606843279899,44.53944578843368],[-89.95606764927398,44.53945469851031],[-89.95613845137667,44.539645436034],[-89.95649552276447,44.539791083508135],[-89.95650136352153,44.53979582831047],[-89.95651347240529,44.539800862919954],[-89.95651931315962,44.539805535863046],[-89.95652515391306,44.53981028066271],[-89.95653106589428,44.53981502548861],[-89.9565364792739,44.53982422527784],[-89.95654232002472,44.53982889821743],[-89.95654153650942,44.53983780822459],[-89.95654118036609,44.539842263241034],[-89.95654659374426,44.539851463024455],[-89.95654616637233,44.53985591801261],[-89.95652949886322,44.5400426683334],[-89.95678065039047,44.54025050136662],[-89.95678649110408,44.540255246107975],[-89.9567923318168,44.54025999084857],[-89.95679781638769,44.54026919056509],[-89.95680365709867,44.54027386344707],[-89.95680330095779,44.540278318422935],[-89.95680871429894,44.5402875181085],[-89.95680793078908,44.540296428030416],[-89.95680750342007,44.540300882977306],[-89.95678841426569,44.54051428932872],[-89.95951244017006,44.54057075702478],[-89.95961542869546,44.5394189249003],[-89.95961585603315,44.53941454171702],[-89.95962290710457,44.539405921248346],[-89.95962326321926,44.539401466180784],[-89.9596303142893,44.539392845709244],[-89.95963074162684,44.53938839066549],[-89.95963779269552,44.5393797701911],[-89.9596444164255,44.53937560476013],[-89.95965104015434,44.5393714393284],[-89.95965773510493,44.53936727392099],[-89.95967062644264,44.53936339812551],[-89.95967725016696,44.53935923269118],[-89.95983201707692,44.53931265116105],[-89.95985345505794,44.539072508315705],[-89.95985423850553,44.53906366999879],[-89.95985466584057,44.53905921492294],[-89.95985544928811,44.53905030474503],[-89.95986250031544,44.53904168419465],[-89.95986912400659,44.53903751872064],[-89.96031397702956,44.53855312917288],[-89.96032060064266,44.53854896362935],[-89.96032722425461,44.53854479808505],[-89.96033391908702,44.53854063256466],[-89.96034054269667,44.53853646701886],[-89.96093936925408,44.53822422748559],[-89.96094926890086,44.53811306368026],[-89.9609496962237,44.53810860851003],[-89.96095047964886,44.538099698144045],[-89.96095090697166,44.538095242972545],[-89.96095788657692,44.538086622154864],[-89.96096458129912,44.53808245655687],[-89.96096536472399,44.5380736180458],[-89.96097198822447,44.53806945242197],[-89.96097868294422,44.53806528682163],[-89.9613773727618,44.53781542025992],[-89.96150264796603,44.536414595150006],[-89.95363643655188,44.53626795758407]]]}"
